,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0,0.131,0.657,0.922,0.995,1,,,,,,,
1,0,0.131,0.657,0.922,0.995,1,,,,,,,
2,0,0.131,0.657,0.922,0.995,1,,,,,,,
3,0,0.131,0.657,0.922,0.995,1,,,,,,,
4,0,0.131,0.646,0.914,0.995,1,,,,,,,
5,0,0.131,0.646,0.914,0.995,1,,,,,,,
6,0,0.131,0.646,0.914,0.995,1,,,,,,,
7,0,0.131,0.646,0.914,0.995,1,,,,,,,
8,0,0.131,0.646,0.914,0.995,1,,,,,,,
9,0,0.131,0.646,0.914,0.995,1,,,,,,,
10,0,0.131,0.646,0.914,0.995,1,,,,,,,
11,0,0.129,0.644,0.916,0.995,1,,,,,,,
12,0,0.129,0.644,0.916,0.995,1,,,,,,,
13,0,0.129,0.644,0.916,0.995,1,,,,,,,
14,0,0.129,0.644,0.916,0.995,1,,,,,,,
15,0,0.129,0.644,0.916,0.995,1,,,,,,,
16,0,0.129,0.644,0.916,0.995,1,,,,,,,
17,0,0.127,0.643,0.918,0.995,1,,,,,,,
18,0,0.127,0.643,0.918,0.995,1,,,,,,,
19,0,0.127,0.643,0.918,0.995,1,,,,,,,
20,0,0.127,0.643,0.918,0.995,1,,,,,,,
21,0,0.127,0.643,0.918,0.995,1,,,,,,,
22,0,0.127,0.643,0.918,0.995,1,,,,,,,
23,0,0.127,0.643,0.918,0.995,1,,,,,,,
24,0,0.127,0.642,0.922,0.995,1,,,,,,,
25,0,0.127,0.642,0.922,0.995,1,,,,,,,
26,0,0.127,0.642,0.922,0.995,1,,,,,,,
27,0,0.127,0.642,0.922,0.995,1,,,,,,,
28,0,0.127,0.642,0.922,0.995,1,,,,,,,
29,0,0.127,0.642,0.922,0.995,1,,,,,,,
30,0,0.127,0.642,0.922,0.995,1,,,,,,,
31,0,0.127,0.642,0.921,1,,,,,,,,
32,0,0.127,0.642,0.921,1,,,,,,,,
33,0,0.127,0.642,0.921,1,,,,,,,,
34,0,0.127,0.642,0.921,1,,,,,,,,
35,0,0.127,0.642,0.921,1,,,,,,,,
36,0,0.127,0.642,0.921,1,,,,,,,,
37,0,0.126,0.645,0.927,1,,,,,,,,
38,0,0.126,0.645,0.927,1,,,,,,,,
39,0,0.126,0.645,0.927,1,,,,,,,,
40,0,0.126,0.645,0.927,1,,,,,,,,
41,0,0.126,0.645,0.927,1,,,,,,,,
42,0,0.126,0.645,0.927,1,,,,,,,,
43,0,0.126,0.645,0.927,1,,,,,,,,
44,0,0.129,0.65,0.929,1,,,,,,,,
45,0,0.129,0.65,0.929,1,,,,,,,,
46,0,0.129,0.65,0.929,1,,,,,,,,
47,0,0.129,0.65,0.929,1,,,,,,,,
48,0,0.129,0.65,0.929,1,,,,,,,,
49,0,0.129,0.65,0.929,1,,,,,,,,
50,0,0.129,0.65,0.929,1,,,,,,,,
51,0,0.127,0.642,0.918,0.995,1,,,,,,,
52,0,0.127,0.642,0.918,0.995,1,,,,,,,
53,0,0.127,0.642,0.918,0.995,1,,,,,,,
54,0,0.127,0.642,0.918,0.995,1,,,,,,,
55,0,0.127,0.642,0.918,0.995,1,,,,,,,
56,0,0.127,0.642,0.918,0.995,1,,,,,,,
57,0,0.127,0.638,0.909,0.995,1,,,,,,,
58,0,0.127,0.638,0.909,0.995,1,,,,,,,
59,0,0.127,0.638,0.909,0.995,1,,,,,,,
60,0,0.127,0.638,0.909,0.995,1,,,,,,,
61,0,0.127,0.638,0.909,0.995,1,,,,,,,
62,0,0.127,0.638,0.909,0.995,1,,,,,,,
63,0,0.127,0.638,0.909,0.995,1,,,,,,,
64,0,0.126,0.64,0.91,0.995,1,,,,,,,
65,0,0.126,0.64,0.91,0.995,1,,,,,,,
66,0,0.126,0.64,0.91,0.995,1,,,,,,,
67,0,0.126,0.64,0.91,0.995,1,,,,,,,
68,0,0.126,0.64,0.91,0.995,1,,,,,,,
