,0,1,2,3,4,5,6,7,8,9,10,11,12,13
77,0.0,0.04,0.36,0.88,1.0,,,,,,,,,
78,0.0,0.04,0.36,0.88,1.0,,,,,,,,,
79,0.0,0.04,0.36,0.88,1.0,,,,,,,,,
80,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
81,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
82,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
83,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
84,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
85,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
86,0.0,0.08,0.4,0.88,1.0,,,,,,,,,
87,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
88,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
89,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
90,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
91,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
92,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
93,0.0,0.038,0.385,0.846,1.0,,,,,,,,,
94,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
95,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
96,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
97,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
98,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
99,0.0,0.077,0.385,0.846,0.962,0.962,0.962,0.962,1.0,,,,,
100,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
101,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
102,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
103,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
104,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
105,0.0,0.059,0.235,0.333,0.373,0.471,0.588,0.745,0.843,0.902,0.941,0.98,1.0,
106,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
107,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
108,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
109,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
110,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
111,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
112,0.0,0.075,0.226,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
113,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
114,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
115,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
116,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
117,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
118,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
119,0.0,0.057,0.245,0.321,0.377,0.491,0.604,0.755,0.849,0.906,0.943,0.981,1.0,
120,0.0,0.077,0.231,0.327,0.404,0.5,0.615,0.769,0.865,0.904,0.942,0.981,1.0,
121,0.0,0.077,0.231,0.327,0.404,0.5,0.615,0.769,0.865,0.904,0.942,0.981,1.0,
122,0.0,0.077,0.231,0.327,0.404,0.5,0.615,0.769,0.865,0.904,0.942,0.981,1.0,
123,0.0,0.077,0.231,0.327,0.404,0.5,0.615,0.769,0.865,0.904,0.942,0.981,1.0,
124,0.0,0.077,0.231,0.327,0.404,0.5,0.615,0.769,0.865,0.904,0.942,0.981,1.0,
125,0.0,0.061,0.163,0.347,0.449,0.551,0.694,0.816,0.898,0.939,0.939,0.959,0.98,1.0
126,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
127,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
128,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
129,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
130,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
131,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
132,0.0,0.062,0.167,0.333,0.438,0.562,0.688,0.812,0.896,0.938,0.938,0.958,0.979,1.0
133,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
134,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
135,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
136,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
137,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
138,0.0,0.064,0.17,0.319,0.426,0.511,0.617,0.766,0.872,0.915,0.915,0.936,0.957,1.0
139,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
140,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
141,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
142,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
143,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
144,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
145,0.0,0.062,0.167,0.312,0.417,0.521,0.667,0.792,0.896,0.938,0.938,0.958,0.979,1.0
146,0.0,0.064,0.17,0.319,0.426,0.511,0.596,0.766,0.894,0.915,0.936,0.936,0.979,1.0
147,0.0,0.064,0.17,0.319,0.426,0.511,0.596,0.766,0.894,0.915,0.936,0.936,0.979,1.0
148,0.0,0.064,0.17,0.319,0.426,0.511,0.596,0.766,0.894,0.915,0.936,0.936,0.979,1.0
149,0.0,0.064,0.17,0.319,0.426,0.511,0.596,0.766,0.894,0.915,0.936,0.936,0.979,1.0
150,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
151,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
152,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
153,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
154,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
155,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
156,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
157,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
158,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
159,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
160,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
161,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
162,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
163,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
164,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
165,0.0,0.044,0.178,0.333,0.489,0.6,0.733,0.8,0.867,0.889,0.911,0.956,1.0,
166,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
167,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
168,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
169,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
170,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
171,0.0,0.047,0.14,0.302,0.465,0.581,0.721,0.814,0.86,0.884,0.907,0.953,1.0,
172,0.0,0.045,0.182,0.318,0.477,0.591,0.727,0.818,0.864,0.886,0.909,0.955,1.0,
173,0.0,0.045,0.182,0.318,0.477,0.591,0.727,0.818,0.864,0.886,0.909,0.955,1.0,
174,0.0,0.045,0.182,0.318,0.477,0.591,0.727,0.818,0.864,0.886,0.909,0.955,1.0,
175,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
176,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
177,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
178,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
179,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
180,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
181,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
182,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
183,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
184,0.0,0.058,0.192,0.365,0.538,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
185,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
186,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
187,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
188,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
189,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
190,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
191,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
192,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
193,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
194,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
195,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
196,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
197,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
198,0.0,0.058,0.192,0.365,0.5,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
199,0.0,0.058,0.192,0.365,0.519,0.673,0.846,0.923,0.962,0.962,0.962,0.962,1.0,
